Time,Time Code,Country Name,Country Code,GDP (current US$) [NY.GDP.MKTP.CD],GDP per capita (current US$) [NY.GDP.PCAP.CD],"Population, total [SP.POP.TOTL]",GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG],"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]","GDP, PPP (current international $) [NY.GDP.MKTP.PP.CD]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],GDP (current LCU) [NY.GDP.MKTP.CN],GDP per capita (constant LCU) [NY.GDP.PCAP.KN],General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Military expenditure (% of GDP) [MS.MIL.XPND.GD.ZS]
2017,YR2017,Brunei Darussalam,BRN,12128168046.7827,28024.3824618568,432772,0.109331525334539,61657.6802809744,26683717610.5579,1.32872651318183,16747678102.2898,42464.6754470206,26.4772470124902,2.86512850957169
2017,YR2017,Israel,ISR,358451839052.991,41138.470964272,8713300,2.34341452190721,39470.8681262164,343921515244.162,4.3469311670646,1290267306000,153558.469236684,22.0647725999189,5.44552357229208
2017,YR2017,Kuwait,KWT,120687539675.517,29047.6535822842,4154812,-8.16879128799435,46565.5499003014,193471105512.371,-4.71222270116762,36610565160.5682,9333.65959320576,24.4212698186636,5.60744536433338
2017,YR2017,Monaco,MCO,6430254652.58934,170663.375247872,37678,-4.23891093966274,..,..,-3.20618323813213,5692100000,159209.618344923,..,..
2017,YR2017,Oman,OMN,80856697009.1027,17820.0661809335,4537396,-2.93490377016138,33619.4988982607,152544979822.972,0.304057565922449,31089400000,7655.69062078778,24.5282958178672,8.41324995212154
2017,YR2017,Qatar,QAT,161099122225.275,63279.8556949332,2545820,-4.15600320402655,99358.3403307696,252948449980.88,-1.49760470227838,586400804900,258933.847286925,17.611430038472,..
2017,YR2017,Singapore,SGP,343673334902.33,61236.251270627,5612253,4.38437834929044,95744.1821600957,537340573560.544,4.47689915845876,474587100000,81781.8797548863,10.1720211105612,2.97187480816254
2017,YR2017,United Arab Emirates,ARE,390516804029.952,42340.5917160161,9223225,-2.41185607088708,68043.2312156859,627578031229.294,0.735068713941203,1434172962800,160643.775826785,13.0457765453002,..
2017,YR2017,Afghanistan,AFG,18753456497.8159,525.469770891619,35688935,-0.195569548342789,2335.79586234454,83362066704.4832,2.6470032027451,1285460326500,37923.0033062068,..,0.945226799939516
2017,YR2017,Arab World,ARB,2598475460609.57,6066.72679100575,428315886,-0.413328594565883,14424.4784120975,6178233251165.42,1.60482589556119,..,..,18.503396584833,6.3054125853021
2017,YR2017,Bangladesh,BGD,293732446624.596,1811.08221668646,162186147,5.68710307010265,4882.60692615639,791891204668.818,6.59024999794057,23243072000000,136424.900703757,6.02233215987973,1.12758125325097
2017,YR2017,East Asia & Pacific,EAS,24563743482148.7,10526.6771695761,2333475520,4.31134233577181,16790.5700375822,39180384149543.6,5.04962189672892,..,..,16.4453143262203,1.57427515857269
2017,YR2017,"Egypt, Arab Rep.",EGY,248362771739.13,2395.10333299491,103696057,2.12015477172733,11124.7351098149,1153591166057.27,4.18122099994778,3655900000000,59669.0752570818,9.57903662572827,1.42203170028818
2017,YR2017,Europe & Central Asia,ECS,21766184431710.6,23780.6167949133,915290996,2.47694734005026,34188.7607646228,31292664892257.4,2.87317514501726,..,..,19.4340456030418,1.64857782563337
2017,YR2017,"Iran, Islamic Rep.",IRN,489168731811.147,5753.11544659399,85026754,1.29069810896512,15070.2585821031,1281375169176.87,2.75850524578875,1.67364189901866E+16,174137669.927894,16.0623126390332,2.8443384495596
2017,YR2017,Iraq,IRQ,187217660050.676,4759.2846435467,39337353,-3.98546687274897,10191.6616988639,400912993904.789,-1.81975035118309,221665709500000,5214638.28285548,16.3052516699702,3.86234425591071
2017,YR2017,Jordan,JOR,41608435915.493,4065.61628749384,10234226,0.192083988017671,9265.51536720733,94825378274.4728,2.47359815449045,29541989500,2836.00597641678,16.9453719425362,4.6843537414966
2017,YR2017,Lebanon,LBN,53027680685.9038,8608.21084982387,6160128,3.57185811074811,20963.8249472533,129139845044.674,0.903028464073813,79939228634000,10661567.0973071,13.2087179804347,4.50513980065137
2017,YR2017,Malaysia,MYS,319109094160.343,9862.54806612235,32355644,3.96186564548185,26415.5960203287,854693620881.573,5.81272240983328,1372309832000,40202.2293235764,12.1925918694431,1.10033460723613
2017,YR2017,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3761433694224.74,5232.29631554928,718887744,0.556937213001277,12173.6357196082,8751477518746.94,2.24433442522883,..,..,17.9943126051823,5.32222112937588
2017,YR2017,Pakistan,PAK,339205534861.1,1519.23459514248,223273967,2.96623678403046,4789.53646557553,1069378806760.21,4.43262590683975,35552819000000,153065.887882934,10.7537396161104,3.36444910317801
2017,YR2017,Philippines,PHL,328480736802.76,3038.12124959289,108119693,5.56223020665776,7773.79853599024,840500711155.115,6.9309883258402,16556651083200,158860.773736196,11.3233663056554,1.16796083355235
2017,YR2017,South Africa,ZAF,381448814653.456,6618.33508255701,57635162,0.49869596172698,13738.4385854596,791817133500.013,1.15794695181735,5078189924600,78106.8614936833,19.2360771279531,0.943568494750462
2017,YR2017,South Asia,SAS,3075955432871.73,1956.06707554186,1572520427,5.60196771951836,6077.77622569788,9557427265644.88,6.78411966017723,..,..,10.2156678474162,2.37087380456065
2017,YR2017,Sri Lanka,LKA,94369350285.5814,4398.88828068715,21453000,5.24982935111058,13610.4723136618,291985462544.986,6.46068127065753,14387319019436,603021.104729809,7.85322795456497,1.97692843257215
2017,YR2017,Thailand,THA,456356813536.764,6413.09182530343,71160187,3.73797800283087,17573.339815536,1250522147488.09,4.1776810321001,15488664000000,144180.916781458,16.2984037874409,1.33098242833694
2017,YR2017,Bahrain,BHR,37204813829.7872,24784.7693514607,1501116,-0.457057166110175,50184.5005767301,75332756767.7388,4.95383534123657,13989010000,8714.53638492961,15.8528821640076,4.32073774179037
2017,YR2017,"Hong Kong SAR, China",HKG,341273289534.466,46160.429791493,7393200,3.0014833765901,59260.9131761938,438127783294.236,3.79611358119647,2659611000000,392085.565113888,9.83027217138145,..
2017,YR2017,North America,NAC,21268509960244.1,58555.8897810427,363217262,1.74379836355128,58871.9595951654,21383311972730.6,2.50284496141748,..,..,14.3780517274985,3.1467838082836
2017,YR2017,World,WLD,81974795709110.1,10765.2662233504,7614748582,2.2922397869997,16340.3954805096,124428003314529,3.45634160134831,..,..,16.5325981060526,2.1559385511452
2018,YR2018,China,CHN,14147765772963.8,10085.6638148819,1402760000,6.25861232477357,16298.2050619109,22862470132646.1,6.75671800166833,93601010000000,67962.4094925005,16.8365384091475,1.67357820944542
2018,YR2018,India,IND,2702929641648.74,1966.25455171679,1374659064,5.29211971914722,6714.96639877754,9230789424534.98,6.45385134497769,188996684445900,101791.886459201,10.8232185258548,2.42428452604417
2018,YR2018,Indonesia,IDN,1042271532988.63,3860.95353090726,269951846,4.15930013909383,11372.0971987612,3069918631697.01,5.17429153955024,1.4838756E+16,38621154.3076464,9.02123180420785,0.718928190476345
2018,YR2018,"Korea, Rep.",KOR,1725373496825.43,33447.1562836166,51585058,2.46224621613314,43044.2917633371,2220442287180.66,2.90740377377135,1.8981926E+15,35126555.4455711,16.0517273115489,2.49684357635785
2018,YR2018,Saudi Arabia,SAU,886564800000,29360.0658968566,30196281,5.89707730206987,59377.8025368768,1792988810566.04,3.2269508901591,3324618000000,129022.676666706,23.1693987098668,8.81333517624339
2018,YR2018,Turkiye,TUR,778972108040.602,9568.83506330228,81407204,1.62817585290497,28299.395541248,2303774665903.06,3.0131703931215,3761165557300,21583.6038012066,14.508891929547,2.52369540945235
2018,YR2018,United Kingdom,GBR,2871340347581.79,43315.4874501318,66289000,0.911082995353411,47212.2045190522,3129649825363.45,1.40519025981538,2152304000000,34809.0749445609,18.5412934232339,1.94455569473457
2018,YR2018,United States,USA,20656516000000,62875.6661382728,328529577,2.36444249959189,62875.6661382728,20656516000000,2.96650506916596,20656516000000,61467.5128626242,13.8442126445718,3.30400061907828
2018,YR2018,Brunei Darussalam,BRN,13566908401.1864,30988.1190497851,437810,-1.09895907816934,65148.8264520382,28522807708.9669,0.0523710544736673,18300660513.62,41998.0060411804,24.141728637127,2.63661248533021
2018,YR2018,Israel,ISR,376299083108.497,42362.6652754196,8882800,2.01931484013397,40189.9909957069,356999652016.665,4.00389862187025,1351123731000,156659.298194263,22.3715311976857,5.30452582541345
2018,YR2018,Kuwait,KWT,138646316321.596,32067.9623689512,4323515,-1.26570102294188,51370.7320487321,222102130573.674,2.74333053861294,41865087091.2038,9215.52336825664,22.9805567561363,5.19085473728776
2018,YR2018,Monaco,MCO,7184333936.01355,188298.315668437,38154,4.37923997124996,..,..,5.69790121192926,6083500000,166181.789589558,..,..
2018,YR2018,Oman,OMN,91505851755.5267,19901.7615642016,4597877,-0.0452382355009746,37780.3308327271,173709314188.187,1.28710391543288,35184000000,7652.22732143552,21.5586630286494,8.26760144238502
2018,YR2018,Qatar,QAT,183334953818.681,71039.8490579352,2580734,-0.134704952518092,110032.713236323,283965164161.23,1.23487220191065,667339231900,258585.050570884,16.2809888444084,..
2018,YR2018,Singapore,SGP,377123710560.614,66881.6067035265,5638676,2.96719699276471,103963.36329269,586215721477.775,3.4519759658687,508680300000,84208.5092315998,9.96197415154469,2.80793327423872
2018,YR2018,United Arab Emirates,ARE,427049432157.931,45689.8570049401,9346701,-0.0245088229496133,75071.180051653,701667873659.965,1.31391388153578,1568339039600,160604.403928188,12.5099814482741,..
2018,YR2018,Afghanistan,AFG,18053222687.4126,491.337221382603,36743039,-1.71374269254262,2432.27670083336,89369237677.5116,1.18922812944517,1327690394700,37273.100608254,..,1.00674585570556
2018,YR2018,Arab World,ARB,2907329557076.05,6668.2167280195,435998060,0.834304600490583,15506.5716439223,6760835154001.14,2.64284520902167,..,..,18.0278823007439,5.80312097682564
2018,YR2018,Bangladesh,BGD,321362752441.78,1965.24372731467,163523103,6.44197494702485,5490.15881865179,897767805988.755,7.31941263014136,26392481000000,145213.358628597,5.95916693091491,1.15395749092166
2018,YR2018,East Asia & Pacific,EAS,26749413596913.5,11394.4809001741,2347576325,4.15492194506857,17908.4303032886,42041406997912.8,4.7843128392733,..,..,16.6884274467249,1.55849437233966
2018,YR2018,"Egypt, Arab Rep.",EGY,262588632526.73,2484.70315630508,105682094,3.35166753247044,12329.2446781436,1302980395024.57,5.3311086189448,4666200000000,61668.9842793987,7.94222279370794,1.24996619642133
2018,YR2018,Europe & Central Asia,ECS,23306977599232,25362.6758114579,918947897,1.71777589801263,35885.5640292005,32976963597292.7,2.12417324926466,..,..,19.3497508502802,1.63636402018532
2018,YR2018,"Iran, Islamic Rep.",IRN,398880231367.268,4631.78709016514,86117998,-3.08186701673711,14839.5691945218,1277953990214.69,-1.83800757093036,2.16270699687997E+16,168770978.514671,15.7471688919778,2.24343449628841
2018,YR2018,Iraq,IRQ,227367469034.031,5646.68932074742,40265624,0.267762550620816,12034.4011214944,484572670623.272,2.63385099105624,268918874000000,5228601.13132731,15.8794898494183,2.78810430800447
2018,YR2018,Jordan,JOR,43370860704.2254,4145.43989673265,10462306,-0.302781677584093,9042.39781871198,94604332953.0972,1.91907091341564,30793311100,2827.419069945,16.7438960469568,4.56009087117148
2018,YR2018,Lebanon,LBN,54901519155.5556,9174.53666204759,5984119,1.00112836973221,21985.4884702241,131563779278.949,-1.88470575631651,82764040127000,10768303.0701762,15.3368530010403,4.85179457921743
2018,YR2018,Malaysia,MYS,358788845712.53,10901.8019954421,32910967,3.07401779071937,27793.5674222948,914713180247.419,4.84308697634881,1447759635000,41438.053005249,11.9694462955517,0.960104126677078
2018,YR2018,"Middle East, North Africa, Afghanistan & Pakistan",MEA,4023974471234.97,5509.55913785523,730362334,0.998724067672853,12879.8144646095,9406931353859.18,2.61082409145581,..,..,17.722209582055,5.06639100125817
2018,YR2018,Pakistan,PAK,356128166704.921,1569.33814626355,226928892,4.44201942237108,4979.3734961655,1129963710339,6.15170261099519,39189810000000,159865.104351719,10.9936267499563,3.58696176378502
2018,YR2018,Philippines,PHL,346841896587.313,3168.51036609727,109465287,5.03429067114457,8357.74357934219,914882799585.1,6.34148557153473,18265190258200,166858.286848506,12.0427836518839,1.18424717696738
2018,YR2018,South Africa,ZAF,405260723892.517,6914.1780318076,58613001,-0.1374850396532,13347.3634826038,782329029153.218,1.55678384721676,5363190430700,77999.4762441869,19.352226142463,0.894757064750116
2018,YR2018,South Asia,SAS,3159841615195.07,1988.3663331799,1589164714,5.27934085506818,6648.98749304948,10566336307781.6,6.39366632536145,..,..,10.2459422481639,2.26405475241286
2018,YR2018,Sri Lanka,LKA,94450015982.8405,4358.56095906047,21670000,1.28556702964238,14178.0225361887,307237748359.208,2.31008425545845,15351933460605.6,610773.345234001,8.60915689754483,1.73469354853576
2018,YR2018,Thailand,THA,506754208404.485,7099.77650081458,71376079,3.90762624173355,18876.2208766741,1347310632514.94,4.22287028746071,16373343000000,149814.968121182,16.1739664282364,1.32639351547521
2018,YR2018,Bahrain,BHR,39567978723.4043,26324.4066549559,1503091,1.91849572888873,51993.1307818652,78150406940.0445,2.05258864979861,14877560000,8881.72439326694,15.5591909844562,4.04108625299001
2018,YR2018,"Hong Kong SAR, China",HKG,361731070995.726,48537.5668888343,7452600,2.02720617061298,60900.2752924537,453865391644.541,2.84693457597662,2835429000000,400033.94788396,9.92512949539558,..
2018,YR2018,North America,NAC,22389071169783,61228.195827322,365666028,2.25847908283603,61572.5505918721,22514990008758.9,2.94789314154824,..,..,14.3704142856316,3.15088276001468
2018,YR2018,World,WLD,87188987385051.5,11326.9339016063,7697492379,2.18571527957843,17205.8060052762,132441560600166,3.29609128087935,..,..,16.5497038991362,2.12973160891149
2019,YR2019,China,CHN,14560167101283.4,10342.9009524335,1407745000,5.6929006014863,17600.8907568493,24777565958500.9,6.06850235053705,100587240000000,71831.4419112836,17.1510123948127,1.68291101151296
2019,YR2019,India,IND,2835606256558.19,2041.42863698585,1389030312,2.79675759965889,7150.92423452926,9932850520576.54,3.87143694070356,201035928565900,104638.758779585,11.0026755133718,2.5459982314359
2019,YR2019,Indonesia,IDN,1119099871350.2,4106.94856160358,272489381,4.0413041818536,11986.4701508376,3266185831776.73,5.01928768046282,1.58326572E+16,40181952.6317615,8.80847129067065,0.728563743551525
2019,YR2019,"Korea, Rep.",KOR,1651422932447.77,31902.4169048194,51764822,1.8889146004307,43865.0416366745,2270666072345.05,2.24397786011012,1.9244981E+15,35790066.0800109,17.0778656523485,2.6712992167308
2019,YR2019,Saudi Arabia,SAU,888890133333.333,29566.7933827436,30063799,2.09951105043169,59560.2537904546,1790607498345.21,1.65156358885577,3333338000000,131731.522020886,22.6767882524964,7.79458844216861
2019,YR2019,Turkiye,TUR,761005915750.925,9215.44049888114,82579440,-0.612629741080809,28461.1778708152,2350308130312.31,0.818514526726673,4317809823900,21451.3762251233,15.2709486844521,2.68985908907877
2019,YR2019,United Kingdom,GBR,2851407164907.81,42794.0022648288,66631000,1.10286255995673,50064.9605582187,3335878386954.67,1.62447518038404,2233921000000,35192.9711995918,19.0961094864142,1.98525373099586
2019,YR2019,United States,USA,21539982000000,65227.9565911038,330226227,2.05676589936279,65227.9565911035,21539981999999.9,2.58382533018889,21539982000000,62731.7557063691,13.9835585749329,3.412158459059
2019,YR2019,Brunei Darussalam,BRN,13469235348.2211,30426.5730284202,442680,2.72616486759021,69353.6798666178,30701487003.3544,3.86884416432889,18374986777.5148,43142.9409269635,25.0403962501371,3.07858724948281
2019,YR2019,Israel,ISR,400645216358.857,44250.6313628073,9054000,1.74945844686911,41325.1783656756,374158164922.827,3.71049632750405,1428110830000,159399.987519328,22.1367419361983,5.0884742677873
2019,YR2019,Kuwait,KWT,140856394870.02,31707.8737464917,4442316,-0.471027646764739,50703.0001377467,225238748759.914,2.26381690553512,42765550902.8817,9172.11570539809,24.4026499826915,5.42100598376451
2019,YR2019,Monaco,MCO,7383496254.23721,193746.785647412,38109,7.24738037567747,..,..,7.12088951975396,6595500000,178225.615996221,..,..
2019,YR2019,Oman,OMN,88060858257.4772,19180.1864152801,4591241,-0.985733221362153,37250.6110788359,171026532860.206,-1.12863801728058,33859400000,7576.79677455398,23.1085016273177,7.43921190765759
2019,YR2019,Qatar,QAT,176371267692.308,66841.3013484919,2638657,-1.52203684233693,107502.469793988,283662144439.194,0.688240954592672,641991414400,254649.29083242,18.4635893006111,..
2019,YR2019,Singapore,SGP,376161998830.048,65952.0378959293,5703569,0.15539750940367,105335.291974111,600787105909.488,1.30804118153127,513144400000,84339.3671576516,10.2740281293141,2.76017573618952
2019,YR2019,United Arab Emirates,ARE,417989721742.682,44251.4541398817,9445785,0.0477460176562943,76884.9468983345,726238678138.084,1.10834813453296,1535067253100,160681.086135244,13.087529585058,..
2019,YR2019,Afghanistan,AFG,18799444490.1128,496.6025042585,37856121,0.856294729087764,2583.48533239877,97800733345.013,3.91160341625552,1469596303300,37592.2682041301,..,1.17096838242129
2019,YR2019,Arab World,ARB,2949355029586.25,6638.48541455372,444281315,-0.169697468589646,15682.9701121946,6967650584551.52,1.72691613697276,..,..,18.4200446485395,5.3260717649398
2019,YR2019,Bangladesh,BGD,351231654603.692,2129.79896954606,164913055,6.97264399779152,6047.12401504125,997249695284.319,7.88191515117722,29514285000000,155338.569163005,6.2381894055709,1.24410082330294
2019,YR2019,East Asia & Pacific,EAS,27322078215458.3,11578.2748298091,2359771090,3.50605470845468,18990.8997282011,44814176151697.8,4.04372924529717,..,..,16.9870221384229,1.57144927936535
2019,YR2019,"Egypt, Arab Rep.",EGY,318678815489.749,2962.98892023003,107553158,3.71584088573542,13363.732696323,1437311654157.39,5.55209307156956,5596000000000,63960.5056110704,7.2855611150822,1.18097179684711
2019,YR2019,Europe & Central Asia,ECS,23032792622187.5,24975.4166431436,922218554,1.49557920155348,38489.2105639973,35495464110931.1,1.85681538008799,..,..,19.5178170004645,1.6951588752697
2019,YR2019,"Iran, Islamic Rep.",IRN,333519146339.191,3831.27894763337,87051648,-4.11017939543771,13348.4109509839,1162001171464.4,-3.0705879849703,2.73640132470194E+16,161834188.530283,15.3002757124463,2.11068906242797
2019,YR2019,Iraq,IRQ,233636097800.338,5671.8568632942,41192171,3.14043943264693,12248.5917385964,504546085405.449,5.51379057542323,276157867600000,5392802.18303133,19.3153864358706,3.29459128827441
2019,YR2019,Jordan,JOR,44503006338.0282,4170.1144003465,10671891,-0.247049289948436,9429.07279552037,100626037104.859,1.75124077866225,31597134500,2820.43395120883,16.3717377599542,4.56623750321627
2019,YR2019,Lebanon,LBN,51605959131.2741,8905.88005497437,5794594,-3.87037166908469,21710.4648750807,125803329502.353,-6.91492472851026,80195660490000,10351529.718907,15.6297834775773,4.24221838501955
2019,YR2019,Malaysia,MYS,365177721021.516,10920.191763972,33440596,2.75950122381441,28933.928297233,967567806880.737,4.41318742129586,1512737754000,42581.5365850537,11.653100184343,0.893413280938052
2019,YR2019,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3989483215533.71,5371.48987165166,742714463,-0.201809022555594,12876.3919608617,9563482540588.92,1.48601094232231,..,..,18.0630944187087,4.78551884662503
2019,YR2019,Pakistan,PAK,320909472770.669,1390.41690981745,230800899,0.778096107046181,5037.53401559745,1162667379542.97,2.49763692943365,43798401000000,161109.008505205,10.7497525397816,3.50584031595126
2019,YR2019,Philippines,PHL,376823402239.136,3400.78949767074,110804683,4.83577546655691,8924.10116402887,988832200540.151,6.11852566221303,19517863171700,174927.178947843,12.4677544303537,1.13133132483668
2019,YR2019,South Africa,ZAF,389330032224.269,6533.71121032856,59587885,-1.3803610544763,13361.4851289112,796182639290.773,0.25993557687633,5625206549500,76922.8018514166,19.5800800398681,0.882430271670915
2019,YR2019,South Asia,SAS,3318484576527.33,2067.05975687637,1605412986,3.04100951053226,7088.51662233303,11379996636970.3,4.09454306494122,..,..,10.4305334761499,2.37402873851856
2019,YR2019,Sri Lanka,LKA,88998706296.5783,4081.94772722003,21803000,-0.829146715022418,14112.952504221,307704703449.53,-0.220483886831275,15910975627555.4,605709.138105761,8.97254856440914,1.75219928060225
2019,YR2019,Thailand,THA,543976691793.886,7605.69657797759,71522271,1.90583495758329,19963.3918407099,1427827121310.44,2.11455779628278,16889174000000,152670.194155328,16.1693520358071,1.32729814008386
2019,YR2019,Bahrain,BHR,40446808510.6383,27259.7438599327,1483756,3.38274086937953,56599.5214364411,83979879528.4482,2.05287774418655,15208000000,9182.17011422363,14.9942124539716,4.02986101554975
2019,YR2019,"Hong Kong SAR, China",HKG,363074545072.389,48359.0011950597,7507900,-2.39663450632773,61221.4195400701,459644295764.893,-1.67239516545338,2845022000000,390446.596251948,10.8764361048878,..
2019,YR2019,North America,NAC,23291130648672.5,63306.7999807977,367908829,1.90533273228071,63726.4133389726,23445510107911.4,2.53036586266846,..,..,14.4831116616792,3.25281827072669
2019,YR2019,World,WLD,88492389499432,11376.8233409998,7778303912,1.64294945599994,18037.3592033385,140300061653477,2.71004016031682,..,..,16.6934269873961,2.17805360218203
2020,YR2020,China,CHN,14996414166715.1,10627.4637989619,1411100000,2.09686667315867,18267.4783455827,25777238693451.8,2.34018843078414,103486760000000,73337.6514775707,17.6037978191606,1.75669947098837
2020,YR2020,India,IND,2674851578587.27,1907.04251637669,1402617695,-6.69047102833747,6966.27542785911,9771021183358.88,-5.77772470686801,198540960065000,97637.9329390251,11.6124524106018,2.80719387386131
2020,YR2020,Indonesia,IDN,1059054842698.48,3853.70288774146,274814866,-2.89423403981894,11729.3674458448,3223404542894.6,-2.06551182934165,1.54433532E+16,39018992.8808291,9.65575053126545,0.886277728854897
2020,YR2020,"Korea, Rep.",KOR,1644312831906.17,31721.2989141857,51836239,-0.846212237799236,45142.7634505403,2340031075342.67,-0.709415359397681,1.9407262E+15,35487206.1609254,18.0393452718884,2.80332162242558
2020,YR2020,Saudi Arabia,SAU,767951200000,24338.8307301067,31552510,-8.34344976348105,47518.4877485153,1499327559869.91,-3.80476473038999,2879817000000,120740.568658405,27.3711142062152,8.7921741101353
2020,YR2020,Turkiye,TUR,720338490327.248,8638.73903848102,83384680,0.876219397794188,28680.2006288764,2391489351774.66,1.85987303976462,5048567945000,21639.3373447017,14.9935118819125,2.43140036241802
2020,YR2020,United Kingdom,GBR,2696778386607.65,40404.8062238951,66744000,-10.4487894118636,48230.0477027461,3219066303872.09,-10.296918859171,2103486000000,31515.7317511686,22.6109420267119,2.16221591341109
2020,YR2020,United States,USA,21354105000000,64401.5074354212,331577720,-2.56180738365786,64401.5074354209,21354104999999.9,-2.16302913866512,21354105000000,61124.6889567852,14.8957448696632,3.65051373404041
2020,YR2020,Brunei Darussalam,BRN,12005799664.2691,26834.3592463839,447404,0.065735387685379,69787.9633393605,31223413949.8832,1.13357340605403,16564437814.1911,43171.3011064407,25.4309862323916,3.63429176862407
2020,YR2020,Israel,ISR,410768352657.612,44575.5719045492,9215100,-3.73449084409626,40955.2856179152,377407052497.651,-2.02161548237589,1414031381000,153447.209579929,23.3727199721885,5.29504518980891
2020,YR2020,Kuwait,KWT,111045470461.207,25236.0755520534,4400267,-3.90822757197515,41461.7235103219,182442653725.594,-4.81778982257279,34005787555.7469,8813.64855046626,30.1779383382218,6.56773000462321
2020,YR2020,Monaco,MCO,6730736282.78961,176891.886538492,38050,-13.1045741376188,..,..,-13.2391048292108,5892800000,154869.908015769,..,..
2020,YR2020,Oman,OMN,75909492847.8544,16784.8630630058,4522497,-1.91104857604375,35163.3281781415,159026046195.661,-3.37972052697999,29187200000,7432.00050768414,26.0658781931806,8.03024250539625
2020,YR2020,Qatar,QAT,144411363351.648,51683.5054376677,2794148,-8.92450817587073,82149.3573751713,229537462611.12,-3.5576039896784,525657362600,231923.094052284,21.9553521383513,..
2020,YR2020,Singapore,SGP,349165858544.568,61410.0792630788,5685807,-3.51423380533573,101518.31798444,577213563024.154,-3.81470885510713,481758800000,81375.4846057912,12.2619659464446,2.81188317988763
2020,YR2020,United Arab Emirates,ARE,349473015330.157,37173.8754093066,9401038,-4.50466762459189,65352.8344182277,614384479773.466,-4.95705243303316,1283439648800,153442.937269268,15.1795645383213,..
2020,YR2020,Afghanistan,AFG,19955929052.1496,510.787063366811,39068979,-5.38251464221077,2561.98176058622,100094011602.726,-2.35110067203466,1534966000000,35568.8588637036,22.1092193573017,1.35885692738929
2020,YR2020,Arab World,ARB,2596422612311.05,5722.48099531674,453723239,-6.73913692652097,14279.0453787255,6478734719063.33,-4.75714499576827,..,..,20.5835993933211,5.6533281469393
2020,YR2020,Bangladesh,BGD,373979442362.193,2248.85078828233,166298024,2.58647816564581,6640.58437331062,1104316059486.83,3.44801755122445,31704694000000,159356.367337233,5.97120729189186,1.24468950875224
2020,YR2020,East Asia & Pacific,EAS,27474338351594.1,11595.2940923559,2369438682,-0.461919730976661,19319.1312693554,45775496932246.4,-0.0541286733685524,..,..,17.7705866760275,1.65555248657471
2020,YR2020,"Egypt, Arab Rep.",EGY,383817841547.099,3511.11381026379,109315124,1.88111975917718,15231.865417764,1665073256894.19,3.55016483786838,6152600000000,65163.6793201899,7.5399018301206,1.12247550332399
2020,YR2020,Europe & Central Asia,ECS,22287615625568.5,24121.4791035767,923973838,-5.58758271845758,37975.1559783405,35088050617955.9,-5.40788496163321,..,..,21.4078798394052,1.83099647362832
2020,YR2020,"Iran, Islamic Rep.",IRN,262186179355.944,2988.78122414716,87723443,2.5389746580567,14110.3191444298,1237805777178.19,3.33028845926594,4.07913768579528E+16,165943117.565138,14.4316679808889,2.16792005411303
2020,YR2020,Iraq,IRQ,180898797516.874,4295.18945121228,42116605,-13.9675322686437,10573.9304750715,445338053116.048,-12.0367930931152,215661516500000,4639560.79793231,22.5089088159129,3.1323217364269
2020,YR2020,Jordan,JOR,43700383098.5916,4022.0401356135,10865228,-2.86253982856009,9579.20081317696,104080200892.953,-1.10275188309046,31027272000,2739.69790601725,16.549956438323,4.7175756760932
2020,YR2020,Lebanon,LBN,31712128253.7961,5561.19166950397,5702398,-20.1290983815185,16259.7051312281,92719310020.9046,-21.3998996914321,116954329000000,8267860.11779606,9.13975488671309,3.0326454174822
2020,YR2020,Malaysia,MYS,337456163961.211,9957.52626697613,33889558,-6.7093351308522,27474.7361378236,931106663877.47,-5.45684658426701,1418490911000,39724.598591696,12.9622736088155,0.999653920235799
2020,YR2020,"Middle East, North Africa, Afghanistan & Pakistan",MEA,3561019804742.77,4707.81986084887,756405281,-5.05794440811147,12163.8807016252,9200823600163.3,-3.30783118370476,..,..,19.805226507932,5.07147019192144
2020,YR2020,Pakistan,PAK,300425609817.981,1278.39735206896,235001746,-3.03889328268374,5048.0213062963,1186293820824.83,-1.27408744338709,47540409000000,156213.077667942,11.7888005549132,3.48667909020303
2020,YR2020,Philippines,PHL,361751145451.597,3227.57910235199,112081264,-10.5488615065624,8238.36802037457,923366701020.759,-9.51829474045297,17951573570000,156474.353103298,15.2614545873485,1.29724003910725
2020,YR2020,South Africa,ZAF,337974655408.055,5580.60383075189,60562381,-7.67873309598839,12671.0862436851,767391152773.916,-6.1689177146757,5562760340700,71016.1052072903,20.6203398698938,0.955615163117871
2020,YR2020,South Asia,SAS,3172770463749.49,1957.20343722686,1621073417,-5.90537297999809,6969.47212420255,11298025991067.3,-4.98750173641923,..,..,10.9099918798807,2.57893948697484
2020,YR2020,Sri Lanka,LKA,84335574581.5072,3847.60137695639,21919000,-5.12926234602416,12940.9043295749,283651681999.953,-4.62451503749502,15646253786968,574640.727358474,10.3979083372906,1.73988733298184
2020,YR2020,Thailand,THA,500461898480.246,6985.64393892574,71641484,-6.20637326420599,19163.7415152349,1372918881143.84,-6.05003846851622,15661291000000,143194.912042861,17.7948874074302,1.46077928107965
